date,station_code,station_name,car,bus,city
2018-11-11,181,새말,5523,57,횡성
2018-11-11,182,둔내,3621,25,횡성
2018-11-11,183,면온,2396,16,평창
2018-11-11,184,대관령,4491,37,평창
2018-11-11,186,속사,1482,12,평창
2018-11-11,187,진부,2881,29,평창
2018-11-11,189,강릉,13254,127,강릉
2018-11-11,190,동서울,61932,929,서울
2018-11-11,216,횡성,4600,41,횡성
2018-11-11,227,군산,8801,56,군산
2018-11-11,228,동군산,6231,47,군산
2018-11-11,244,서부산,31646,212,부산
2018-11-11,253,서서울,84336,857,서울
2018-11-11,261,동광주,23587,172,광주
2018-11-11,267,주암송광사,3838,30,순천
2018-11-11,270,서순천,3204,21,순천
2018-11-11,271,순천,14225,106,순천
2018-11-11,272,광양,8614,88,광양
2018-11-11,273,동광양,3067,17,광양
2018-11-11,275,옥곡,4421,34,광양
2018-11-11,276,진월,1325,9,광양
2018-11-11,294,북창원,5681,48,창원
2018-11-11,509,목포,18262,121,목포
2018-11-11,510,양양,5607,26,양양
2018-11-11,515,북통영,5896,22,통영
2018-11-11,516,통영,14706,117,통영
2018-11-11,517,양평,3050,22,양평
2018-11-11,519,남대구,27139,228,대구
2018-11-11,553,동광산,18955,147,광주
2018-11-11,554,동홍천,7690,40,홍천
2018-11-11,556,동순천,11233,52,순천
2018-11-11,557,황전,2768,18,순천
2018-11-11,569,북광주,7779,90,광주
2018-11-11,580,북강릉,6628,46,강릉
2018-11-11,581,옥계,1679,15,속초
2018-11-11,582,망상,3098,30,속초
2018-11-11,584,남강릉,3012,31,강릉
2018-11-11,585,하조대,3324,22,양양
2018-11-11,590,동전주,5561,33,전주
2018-11-11,701,북양양,5585,14,양양
2018-11-11,702,속초,7469,34,속초
2018-11-11,735,남양평,1599,9,양평
2018-11-11,765,내촌,1008,15,홍천
2018-11-11,768,서양양,163,0,양양
2018-11-11,987,남순천,14332,103,순천
2018-11-12,13,순천만,2491,82,순천
2018-11-12,101,서울,89182,2815,서울
2018-11-12,127,서대구,34039,1493,대구
2018-11-12,129,북대구,31980,1030,대구
2018-11-12,133,건천,1981,87,경주
2018-11-12,135,경주,8909,378,경주
2018-11-12,140,부산,31252,1020,부산
2018-11-12,146,동창원,11221,415,창원
2018-11-12,150,북부산,29634,496,부산
2018-11-12,158,전주,6169,264,전주
2018-11-12,159,서전주,5970,262,전주
2018-11-12,167,광주,15847,624,광주
2018-11-12,174,춘천,13799,386,춘천
2018-11-12,179,홍천,5897,217,홍천
2018-11-12,181,새말,3059,175,횡성
2018-11-12,182,둔내,1606,59,횡성
2018-11-12,183,면온,623,17,평창
2018-11-12,184,대관령,2545,89,평창
2018-11-12,186,속사,511,17,평창
2018-11-12,187,진부,1818,64,평창
2018-11-12,189,강릉,8562,321,강릉
2018-11-12,190,동서울,54461,3243,서울
2018-11-12,216,횡성,2812,119,횡성
2018-11-12,227,군산,4846,126,군산
2018-11-12,228,동군산,3878,138,군산
2018-11-12,244,서부산,25833,764,부산
2018-11-12,253,서서울,82918,3135,서울
2018-11-12,261,동광주,18417,485,광주
2018-11-12,267,주암송광사,2358,62,순천
2018-11-12,270,서순천,2380,95,순천
2018-11-12,271,순천,9494,290,순천
2018-11-12,272,광양,4753,179,광양
2018-11-12,273,동광양,2645,48,광양
2018-11-12,275,옥곡,3024,81,광양
2018-11-12,276,진월,1354,33,광양
2018-11-12,294,북창원,5009,167,창원
2018-11-12,509,목포,12959,307,목포
2018-11-12,510,양양,2647,41,양양
2018-11-12,515,북통영,3154,75,통영
2018-11-12,516,통영,7917,229,통영
2018-11-12,517,양평,3166,131,양평
2018-11-12,519,남대구,26940,938,대구
2018-11-12,553,동광산,18712,434,광주
2018-11-12,554,동홍천,4373,105,홍천
2018-11-12,556,동순천,4914,114,순천
2018-11-12,557,황전,1316,31,순천
2018-11-12,569,북광주,7568,363,광주
2018-11-12,580,북강릉,3890,112,강릉
2018-11-12,581,옥계,1158,48,속초
2018-11-12,582,망상,2172,70,속초
2018-11-12,584,남강릉,2534,109,강릉
2018-11-12,585,하조대,1696,49,양양
2018-11-12,590,동전주,2991,74,전주
2018-11-12,701,북양양,2665,68,양양
2018-11-12,702,속초,3525,90,속초
2018-11-12,735,남양평,1361,32,양평
2018-11-12,765,내촌,618,27,홍천
2018-11-12,768,서양양,73,7,양양
2018-11-12,987,남순천,11202,260,순천
2018-11-13,13,순천만,2520,90,순천
2018-11-13,101,서울,86172,3111,서울
2018-11-13,127,서대구,33235,1619,대구
2018-11-13,129,북대구,30282,1057,대구
2018-11-13,133,건천,1944,112,경주
2018-11-13,135,경주,8042,377,경주
2018-11-13,140,부산,29942,1060,부산
2018-11-13,146,동창원,11048,439,창원
2018-11-13,150,북부산,28860,524,부산
2018-11-13,158,전주,5777,260,전주
2018-11-13,159,서전주,5657,298,전주
2018-11-13,167,광주,14784,692,광주
2018-11-13,174,춘천,12932,421,춘천
2018-11-13,179,홍천,5592,221,홍천
2018-11-13,181,새말,2821,154,횡성
2018-11-13,182,둔내,1535,59,횡성
2018-11-13,183,면온,607,20,평창
2018-11-13,184,대관령,2404,67,평창
2018-11-13,186,속사,464,23,평창
2018-11-13,187,진부,1602,63,평창
2018-11-13,189,강릉,7613,283,강릉
2018-11-13,190,동서울,53344,3417,서울
2018-11-13,216,횡성,2729,150,횡성
2018-11-13,227,군산,4024,110,군산
2018-11-13,228,동군산,3531,158,군산
2018-11-13,244,서부산,24983,805,부산
2018-11-13,253,서서울,79556,3342,서울
2018-11-13,261,동광주,17145,521,광주
2018-11-13,267,주암송광사,2189,78,순천
2018-11-13,270,서순천,2402,104,순천
2018-11-13,271,순천,9305,301,순천
2018-11-13,272,광양,4566,182,광양
2018-11-13,273,동광양,2480,57,광양
2018-11-13,275,옥곡,2850,115,광양
2018-11-13,276,진월,1304,39,광양
2018-11-13,294,북창원,4831,215,창원
2018-11-13,509,목포,12926,376,목포
2018-11-13,510,양양,2188,54,양양
2018-11-13,515,북통영,3050,65,통영
2018-11-13,516,통영,7279,281,통영
2018-11-13,517,양평,2700,122,양평
2018-11-13,519,남대구,25694,1041,대구
2018-11-13,553,동광산,17984,471,광주
2018-11-13,554,동홍천,3976,128,홍천
2018-11-13,556,동순천,4580,113,순천
2018-11-13,557,황전,1464,51,순천
2018-11-13,569,북광주,6929,367,광주
2018-11-13,580,북강릉,3612,107,강릉
2018-11-13,581,옥계,1129,45,속초
2018-11-13,582,망상,2042,68,속초
2018-11-13,584,남강릉,2462,141,강릉
2018-11-13,585,하조대,1627,59,양양
2018-11-13,590,동전주,2787,86,전주
2018-11-13,701,북양양,2230,64,양양
2018-11-13,702,속초,2972,110,속초
2018-11-13,735,남양평,1164,31,양평
2018-11-13,765,내촌,591,25,홍천
2018-11-13,768,서양양,61,2,양양
2018-11-13,987,남순천,10319,271,순천
2018-11-14,13,순천만,2573,89,순천
2018-11-14,101,서울,86540,2975,서울
2018-11-14,127,서대구,33230,1586,대구
2018-11-14,129,북대구,30959,1051,대구
2018-11-14,133,건천,1996,127,경주
2018-11-14,135,경주,8045,386,경주
2018-11-14,140,부산,30250,1061,부산
2018-11-14,146,동창원,11157,438,창원
2018-11-14,150,북부산,28996,546,부산
2018-11-14,158,전주,5989,249,전주
2018-11-14,159,서전주,5567,259,전주
2018-11-14,167,광주,15443,675,광주
2018-11-14,174,춘천,13415,433,춘천
2018-11-14,179,홍천,5611,206,홍천
2018-11-14,181,새말,2730,156,횡성
2018-11-14,182,둔내,1530,59,횡성
2018-11-14,183,면온,600,10,평창
2018-11-14,184,대관령,2309,77,평창
2018-11-14,186,속사,493,24,평창
2018-11-14,187,진부,1620,90,평창
2018-11-14,189,강릉,7852,311,강릉
2018-11-14,190,동서울,53411,3429,서울
2018-11-14,216,횡성,2799,128,횡성
2018-11-14,227,군산,4148,114,군산
2018-11-14,228,동군산,3345,134,군산
2018-11-14,244,서부산,24492,804,부산
2018-11-14,253,서서울,80469,3277,서울
2018-11-14,261,동광주,17189,527,광주
2018-11-14,267,주암송광사,2179,71,순천
2018-11-14,270,서순천,2413,103,순천
2018-11-14,271,순천,9388,286,순천
2018-11-14,272,광양,4739,189,광양
2018-11-14,273,동광양,2566,64,광양
2018-11-14,275,옥곡,2997,104,광양
2018-11-14,276,진월,1408,42,광양
2018-11-14,294,북창원,4999,202,창원
2018-11-14,509,목포,12554,341,목포
2018-11-14,510,양양,2186,63,양양
2018-11-14,515,북통영,3027,83,통영
2018-11-14,516,통영,7237,272,통영
2018-11-14,517,양평,2535,110,양평
2018-11-14,519,남대구,25933,1050,대구
2018-11-14,553,동광산,18135,458,광주
2018-11-14,554,동홍천,4157,164,홍천
2018-11-14,556,동순천,4383,109,순천
2018-11-14,557,황전,1336,40,순천
2018-11-14,569,북광주,6714,384,광주
2018-11-14,580,북강릉,3448,111,강릉
2018-11-14,581,옥계,1128,43,속초
2018-11-14,582,망상,2086,63,속초
2018-11-14,584,남강릉,2354,113,강릉
2018-11-14,585,하조대,1638,54,양양
2018-11-14,590,동전주,2836,81,전주
2018-11-14,701,북양양,2096,54,양양
2018-11-14,702,속초,2929,91,속초
2018-11-14,735,남양평,1092,36,양평
2018-11-14,765,내촌,612,24,홍천
2018-11-14,768,서양양,67,3,양양
2018-11-14,987,남순천,10049,256,순천
2018-11-15,13,순천만,2492,93,순천
2018-11-15,101,서울,86842,3020,서울
2018-11-15,127,서대구,33327,1624,대구
2018-11-15,129,북대구,31049,1064,대구
2018-11-15,133,건천,1776,95,경주
2018-11-15,135,경주,8781,355,경주
2018-11-15,140,부산,28055,1006,부산
2018-11-15,146,동창원,11161,455,창원
2018-11-15,150,북부산,28999,588,부산
2018-11-15,158,전주,5957,241,전주
2018-11-15,159,서전주,5872,278,전주
2018-11-15,167,광주,15934,684,광주
2018-11-15,174,춘천,13457,397,춘천
2018-11-15,179,홍천,5636,214,홍천
2018-11-15,181,새말,2974,154,횡성
2018-11-15,182,둔내,1525,71,횡성
2018-11-15,183,면온,633,18,평창
2018-11-15,184,대관령,2532,80,평창
2018-11-15,186,속사,480,15,평창
2018-11-15,187,진부,1702,61,평창
2018-11-15,189,강릉,8494,291,강릉
2018-11-15,190,동서울,56061,3416,서울
2018-11-15,216,횡성,2804,126,횡성
2018-11-15,227,군산,4527,126,군산
2018-11-15,228,동군산,3566,189,군산
2018-11-15,244,서부산,24969,816,부산
2018-11-15,253,서서울,81452,3281,서울
2018-11-15,261,동광주,17725,520,광주
2018-11-15,267,주암송광사,2335,58,순천
2018-11-15,270,서순천,2562,91,순천
2018-11-15,271,순천,9663,283,순천
2018-11-15,272,광양,4906,193,광양
2018-11-15,273,동광양,2760,67,광양
2018-11-15,275,옥곡,3060,101,광양
2018-11-15,276,진월,1446,36,광양
2018-11-15,294,북창원,4846,192,창원
2018-11-15,509,목포,12892,356,목포
2018-11-15,510,양양,2388,61,양양
2018-11-15,515,북통영,3035,67,통영
2018-11-15,516,통영,7402,268,통영
2018-11-15,517,양평,2617,127,양평
2018-11-15,519,남대구,25787,1021,대구
2018-11-15,553,동광산,18343,459,광주
2018-11-15,554,동홍천,4288,136,홍천
2018-11-15,556,동순천,4521,128,순천
2018-11-15,557,황전,1280,36,순천
2018-11-15,569,북광주,6896,371,광주
2018-11-15,580,북강릉,3690,121,강릉
2018-11-15,581,옥계,1196,48,속초
2018-11-15,582,망상,2121,58,속초
2018-11-15,584,남강릉,2581,115,강릉
2018-11-15,585,하조대,1746,56,양양
2018-11-15,590,동전주,3050,79,전주
2018-11-15,701,북양양,2198,54,양양
2018-11-15,702,속초,3135,107,속초
2018-11-15,735,남양평,1189,39,양평
2018-11-15,765,내촌,562,32,홍천
2018-11-15,768,서양양,80,7,양양
2018-11-15,987,남순천,10221,293,순천
2018-11-16,13,순천만,2603,87,순천
2018-11-16,101,서울,95125,2935,서울
2018-11-16,127,서대구,35375,1589,대구
2018-11-16,129,북대구,32975,1035,대구
2018-11-16,133,건천,2503,119,경주
2018-11-16,135,경주,11739,365,경주
2018-11-16,140,부산,32354,1003,부산
2018-11-16,146,동창원,12188,454,창원
2018-11-16,150,북부산,30120,588,부산
2018-11-16,158,전주,7084,255,전주
2018-11-16,159,서전주,7400,242,전주
2018-11-16,167,광주,18732,669,광주
2018-11-16,174,춘천,15324,422,춘천
2018-11-16,179,홍천,6638,251,홍천
2018-11-16,181,새말,3384,163,횡성
2018-11-16,182,둔내,1758,66,횡성
2018-11-16,183,면온,681,21,평창
2018-11-16,184,대관령,2887,73,평창
2018-11-16,186,속사,512,22,평창
2018-11-16,187,진부,1791,64,평창
2018-11-16,189,강릉,9545,303,강릉
2018-11-16,190,동서울,67414,3300,서울
2018-11-16,216,횡성,3363,121,횡성
2018-11-16,227,군산,5766,114,군산
2018-11-16,228,동군산,4378,154,군산
2018-11-16,244,서부산,26713,797,부산
2018-11-16,253,서서울,92253,3313,서울
2018-11-16,261,동광주,19405,511,광주
2018-11-16,267,주암송광사,2228,76,순천
2018-11-16,270,서순천,2689,92,순천
2018-11-16,271,순천,11019,290,순천
2018-11-16,272,광양,6022,195,광양
2018-11-16,273,동광양,3540,59,광양
2018-11-16,275,옥곡,3819,103,광양
2018-11-16,276,진월,1647,31,광양
2018-11-16,294,북창원,5347,189,창원
2018-11-16,509,목포,15320,363,목포
2018-11-16,510,양양,2697,60,양양
2018-11-16,515,북통영,3418,93,통영
2018-11-16,516,통영,9521,283,통영
2018-11-16,517,양평,3080,130,양평
2018-11-16,519,남대구,27374,1021,대구
2018-11-16,553,동광산,19080,440,광주
2018-11-16,554,동홍천,5564,163,홍천
2018-11-16,556,동순천,5897,113,순천
2018-11-16,557,황전,1492,30,순천
2018-11-16,569,북광주,7897,347,광주
2018-11-16,580,북강릉,4145,103,강릉
2018-11-16,581,옥계,1326,43,속초
2018-11-16,582,망상,2386,64,속초
2018-11-16,584,남강릉,2823,140,강릉
2018-11-16,585,하조대,1894,44,양양
2018-11-16,590,동전주,3308,82,전주
2018-11-16,701,북양양,2632,74,양양
2018-11-16,702,속초,3588,110,속초
2018-11-16,735,남양평,1350,35,양평
2018-11-16,765,내촌,656,31,홍천
2018-11-16,768,서양양,83,2,양양
2018-11-16,987,남순천,12440,276,순천
2018-11-17,13,순천만,3735,50,순천
2018-11-17,101,서울,97978,1796,서울
2018-11-17,127,서대구,39063,928,대구
2018-11-17,129,북대구,37600,651,대구
2018-11-17,133,건천,3318,59,경주
2018-11-17,135,경주,18498,227,경주
2018-11-17,140,부산,38089,703,부산
2018-11-17,146,동창원,12559,231,창원
2018-11-17,150,북부산,34425,343,부산
2018-11-17,158,전주,9194,135,전주
2018-11-17,159,서전주,8221,158,전주
2018-11-17,167,광주,24949,369,광주
2018-11-17,174,춘천,18893,276,춘천
2018-11-17,179,홍천,7619,141,홍천
2018-11-17,181,새말,3971,92,횡성
2018-11-17,182,둔내,2200,32,횡성
2018-11-17,183,면온,1184,14,평창
2018-11-17,184,대관령,3663,58,평창
2018-11-17,186,속사,652,23,평창
2018-11-17,187,진부,2278,46,평창
2018-11-17,189,강릉,12552,190,강릉
2018-11-17,190,동서울,73121,1555,서울
2018-11-17,216,횡성,3534,86,횡성
2018-11-17,227,군산,8363,83,군산
2018-11-17,228,동군산,6629,109,군산
2018-11-17,244,서부산,33776,365,부산
2018-11-17,253,서서울,92356,1552,서울
2018-11-17,261,동광주,25856,345,광주
2018-11-17,267,주암송광사,2853,55,순천
2018-11-17,270,서순천,3556,53,순천
2018-11-17,271,순천,14500,193,순천
2018-11-17,272,광양,7635,113,광양
2018-11-17,273,동광양,3802,37,광양
2018-11-17,275,옥곡,4637,64,광양
2018-11-17,276,진월,1277,16,광양
2018-11-17,294,북창원,6164,101,창원
2018-11-17,509,목포,19772,272,목포
2018-11-17,510,양양,4106,35,양양
2018-11-17,515,북통영,4738,60,통영
2018-11-17,516,통영,13098,164,통영
2018-11-17,517,양평,6694,88,양평
2018-11-17,519,남대구,30735,572,대구
2018-11-17,553,동광산,23339,337,광주
2018-11-17,554,동홍천,7512,69,홍천
2018-11-17,556,동순천,8443,76,순천
2018-11-17,557,황전,1973,25,순천
2018-11-17,569,북광주,10547,211,광주
2018-11-17,580,북강릉,6022,86,강릉
2018-11-17,581,옥계,1637,27,속초
2018-11-17,582,망상,2931,44,속초
2018-11-17,584,남강릉,3254,56,강릉
2018-11-17,585,하조대,2730,31,양양
2018-11-17,590,동전주,5424,64,전주
2018-11-17,701,북양양,4283,36,양양
2018-11-17,702,속초,5590,62,속초
2018-11-17,735,남양평,1631,22,양평
2018-11-17,765,내촌,737,15,홍천
2018-11-17,768,서양양,97,1,양양
2018-11-17,987,남순천,16851,184,순천
2018-11-18,13,순천만,3542,29,순천
2018-11-18,101,서울,93730,988,서울
2018-11-18,127,서대구,36813,374,대구
2018-11-18,129,북대구,31372,224,대구
2018-11-18,133,건천,3622,29,경주
2018-11-18,135,경주,20677,102,경주
2018-11-18,140,부산,34910,291,부산
2018-11-18,146,동창원,11176,93,창원
2018-11-18,150,북부산,32544,188,부산
2018-11-18,158,전주,8637,73,전주
2018-11-18,159,서전주,7629,84,전주
2018-11-18,167,광주,23173,212,광주
2018-11-18,174,춘천,15325,135,춘천
2018-11-18,179,홍천,7789,72,홍천
2018-11-18,181,새말,4568,56,횡성
2018-11-18,182,둔내,2840,20,횡성
2018-11-18,183,면온,1566,8,평창
2018-11-18,184,대관령,4352,26,평창
2018-11-18,186,속사,1043,9,평창
2018-11-18,187,진부,2561,21,평창
2018-11-18,189,강릉,13282,110,강릉
2018-11-18,190,동서울,63520,916,서울
2018-11-18,216,횡성,4091,35,횡성
2018-11-18,227,군산,8812,35,군산
2018-11-18,228,동군산,6649,34,군산
2018-11-18,244,서부산,34708,218,부산
2018-11-18,253,서서울,87328,848,서울
2018-11-18,261,동광주,22840,155,광주
2018-11-18,267,주암송광사,3228,31,순천
2018-11-18,270,서순천,3087,27,순천
2018-11-18,271,순천,13357,100,순천
2018-11-18,272,광양,8371,94,광양
2018-11-18,273,동광양,2893,23,광양
2018-11-18,275,옥곡,4143,36,광양
2018-11-18,276,진월,1167,5,광양
2018-11-18,294,북창원,6654,53,창원
2018-11-18,509,목포,17636,128,목포
2018-11-18,510,양양,5405,21,양양
2018-11-18,515,북통영,5378,33,통영
2018-11-18,516,통영,14153,105,통영
2018-11-18,517,양평,2760,34,양평
2018-11-18,519,남대구,28599,246,대구
2018-11-18,553,동광산,18314,136,광주
2018-11-18,554,동홍천,6988,45,홍천
2018-11-18,556,동순천,10646,51,순천
2018-11-18,557,황전,2387,15,순천
2018-11-18,569,북광주,7169,100,광주
2018-11-18,580,북강릉,6928,40,강릉
2018-11-18,581,옥계,1869,18,속초
2018-11-18,582,망상,3040,24,속초
2018-11-18,584,남강릉,3392,24,강릉
2018-11-18,585,하조대,3380,12,양양
2018-11-18,590,동전주,5382,30,전주
2018-11-18,701,북양양,5712,19,양양
2018-11-18,702,속초,7528,31,속초
2018-11-18,735,남양평,1613,12,양평
2018-11-18,765,내촌,790,11,홍천
2018-11-18,768,서양양,152,0,양양
2018-11-18,987,남순천,13803,116,순천
2018-11-19,13,순천만,2523,97,순천
2018-11-19,101,서울,90419,2840,서울
2018-11-19,127,서대구,32557,1489,대구
2018-11-19,129,북대구,32518,1005,대구
2018-11-19,133,건천,1881,115,경주
2018-11-19,135,경주,9034,369,경주
2018-11-19,140,부산,31265,1053,부산
2018-11-19,146,동창원,11229,435,창원
2018-11-19,150,북부산,29505,543,부산
2018-11-19,158,전주,6020,231,전주
2018-11-19,159,서전주,5873,246,전주
2018-11-19,167,광주,16819,675,광주
2018-11-19,174,춘천,13584,393,춘천
2018-11-19,179,홍천,5611,216,홍천
2018-11-19,181,새말,2982,152,횡성
2018-11-19,182,둔내,1638,63,횡성
2018-11-19,183,면온,715,18,평창
2018-11-19,184,대관령,2351,63,평창
2018-11-19,186,속사,491,24,평창
2018-11-19,187,진부,1676,69,평창
2018-11-19,189,강릉,8675,290,강릉
2018-11-19,190,동서울,57365,3227,서울
2018-11-19,216,횡성,2739,139,횡성
2018-11-19,227,군산,4987,108,군산
2018-11-19,228,동군산,3858,151,군산
2018-11-19,244,서부산,26251,758,부산
2018-11-19,253,서서울,85030,3178,서울
2018-11-19,261,동광주,18387,453,광주
2018-11-19,267,주암송광사,2212,61,순천
2018-11-19,270,서순천,2355,84,순천
2018-11-19,271,순천,9495,267,순천
2018-11-19,272,광양,4933,167,광양
2018-11-19,273,동광양,2621,51,광양
2018-11-19,275,옥곡,2981,87,광양
2018-11-19,276,진월,1342,41,광양
2018-11-19,294,북창원,5054,181,창원
2018-11-19,509,목포,13198,341,목포
2018-11-19,510,양양,2637,52,양양
2018-11-19,515,북통영,3145,82,통영
2018-11-19,516,통영,7715,248,통영
2018-11-19,517,양평,2790,99,양평
2018-11-19,519,남대구,27077,953,대구
2018-11-19,553,동광산,19176,449,광주
2018-11-19,554,동홍천,4195,97,홍천
2018-11-19,556,동순천,4891,113,순천
2018-11-19,557,황전,1253,35,순천
2018-11-19,569,북광주,7304,347,광주
2018-11-19,580,북강릉,4013,112,강릉
2018-11-19,581,옥계,1136,42,속초
2018-11-19,582,망상,2124,52,속초
2018-11-19,584,남강릉,2709,122,강릉
2018-11-19,585,하조대,1803,45,양양
2018-11-19,590,동전주,3063,65,전주
2018-11-19,701,북양양,2587,63,양양
2018-11-19,702,속초,3345,98,속초
2018-11-19,735,남양평,1284,31,양평
2018-11-19,765,내촌,593,17,홍천
2018-11-19,768,서양양,80,1,양양
2018-11-19,987,남순천,11236,239,순천
2018-11-20,13,순천만,2421,103,순천
2018-11-20,101,서울,86467,3078,서울
2018-11-20,127,서대구,32515,1602,대구
2018-11-20,129,북대구,30534,1040,대구
2018-11-20,133,건천,2051,115,경주
2018-11-20,135,경주,8226,360,경주
2018-11-20,140,부산,29676,1031,부산
2018-11-20,146,동창원,11024,442,창원
2018-11-20,150,북부산,29021,606,부산
2018-11-20,158,전주,5768,253,전주
2018-11-20,159,서전주,5531,283,전주
2018-11-20,167,광주,15320,745,광주
2018-11-20,174,춘천,12715,404,춘천
2018-11-20,179,홍천,5438,221,홍천
2018-11-20,181,새말,2770,172,횡성
2018-11-20,182,둔내,1557,65,횡성
2018-11-20,183,면온,599,20,평창
2018-11-20,184,대관령,2273,91,평창
2018-11-20,186,속사,414,21,평창
2018-11-20,187,진부,1506,58,평창
2018-11-20,189,강릉,7957,287,강릉
2018-11-20,190,동서울,52995,3495,서울
2018-11-20,216,횡성,2729,134,횡성
2018-11-20,227,군산,4287,128,군산
2018-11-20,228,동군산,3508,159,군산
2018-11-20,244,서부산,24761,791,부산
2018-11-20,253,서서울,80003,3321,서울
2018-11-20,261,동광주,16954,553,광주
2018-11-20,267,주암송광사,2149,64,순천
2018-11-20,270,서순천,2358,88,순천
2018-11-20,271,순천,9159,279,순천
2018-11-20,272,광양,4643,206,광양
2018-11-20,273,동광양,2541,61,광양
2018-11-20,275,옥곡,2866,118,광양
2018-11-20,276,진월,1389,45,광양
2018-11-20,294,북창원,4817,189,창원
2018-11-20,509,목포,12957,372,목포
2018-11-20,510,양양,2324,51,양양
2018-11-20,515,북통영,3070,72,통영
2018-11-20,516,통영,7177,269,통영
2018-11-20,517,양평,2702,126,양평
2018-11-20,519,남대구,25690,994,대구
2018-11-20,553,동광산,17905,483,광주
2018-11-20,554,동홍천,3820,127,홍천
2018-11-20,556,동순천,4397,136,순천
2018-11-20,557,황전,1238,38,순천
2018-11-20,569,북광주,6677,345,광주
2018-11-20,580,북강릉,3767,116,강릉
2018-11-20,581,옥계,1175,37,속초
2018-11-20,582,망상,2093,67,속초
2018-11-20,584,남강릉,2531,132,강릉
2018-11-20,585,하조대,1737,41,양양
2018-11-20,590,동전주,2917,88,전주
2018-11-20,701,북양양,2248,58,양양
2018-11-20,702,속초,2882,103,속초
2018-11-20,735,남양평,1123,34,양평
2018-11-20,765,내촌,583,17,홍천
2018-11-20,768,서양양,72,7,양양
2018-11-20,987,남순천,10338,320,순천
2018-11-21,13,순천만,2415,106,순천
2018-11-21,101,서울,84084,2894,서울
2018-11-21,127,서대구,32755,1562,대구
2018-11-21,129,북대구,30476,1053,대구
2018-11-21,133,건천,2033,110,경주
2018-11-21,135,경주,8469,382,경주
2018-11-21,140,부산,29739,1057,부산
2018-11-21,146,동창원,11256,456,창원
2018-11-21,150,북부산,28793,556,부산
2018-11-21,158,전주,5542,254,전주
2018-11-21,159,서전주,5508,353,전주
2018-11-21,167,광주,14986,726,광주
2018-11-21,174,춘천,12761,389,춘천
2018-11-21,179,홍천,5437,190,홍천
2018-11-21,181,새말,2539,160,횡성
2018-11-21,182,둔내,1392,60,횡성
2018-11-21,183,면온,585,18,평창
2018-11-21,184,대관령,2078,68,평창
2018-11-21,186,속사,381,20,평창
2018-11-21,187,진부,1438,63,평창
2018-11-21,189,강릉,7518,296,강릉
2018-11-21,190,동서울,51563,3187,서울
2018-11-21,216,횡성,2740,122,횡성
2018-11-21,227,군산,4038,115,군산
2018-11-21,228,동군산,3365,121,군산
2018-11-21,244,서부산,24485,790,부산
2018-11-21,253,서서울,77354,3090,서울
2018-11-21,261,동광주,16547,517,광주
2018-11-21,267,주암송광사,2147,61,순천
2018-11-21,270,서순천,2407,107,순천
2018-11-21,271,순천,9198,282,순천
2018-11-21,272,광양,4738,188,광양
2018-11-21,273,동광양,2506,52,광양
2018-11-21,275,옥곡,2871,102,광양
2018-11-21,276,진월,1397,38,광양
2018-11-21,294,북창원,4884,190,창원
2018-11-21,509,목포,13070,424,목포
2018-11-21,510,양양,1939,57,양양
2018-11-21,515,북통영,3001,78,통영
2018-11-21,516,통영,7405,240,통영
2018-11-21,517,양평,2082,109,양평
2018-11-21,519,남대구,25720,970,대구
2018-11-21,553,동광산,17849,442,광주
2018-11-21,554,동홍천,3792,114,홍천
2018-11-21,556,동순천,4140,117,순천
2018-11-21,557,황전,1236,28,순천
2018-11-21,569,북광주,6521,393,광주
2018-11-21,580,북강릉,3427,104,강릉
2018-11-21,581,옥계,1131,51,속초
2018-11-21,582,망상,1973,60,속초
2018-11-21,584,남강릉,2333,99,강릉
2018-11-21,585,하조대,1612,59,양양
2018-11-21,590,동전주,2683,77,전주
2018-11-21,701,북양양,1989,52,양양
2018-11-21,702,속초,2938,91,속초
2018-11-21,735,남양평,1120,29,양평
2018-11-21,765,내촌,542,21,홍천
2018-11-21,768,서양양,59,4,양양
2018-11-21,987,남순천,10229,267,순천
2018-11-22,13,순천만,2346,99,순천
2018-11-22,101,서울,88363,2990,서울
2018-11-22,127,서대구,32948,1536,대구
2018-11-22,129,북대구,30786,1041,대구
2018-11-22,133,건천,2148,123,경주
2018-11-22,135,경주,8482,347,경주
2018-11-22,140,부산,30398,1073,부산
2018-11-22,146,동창원,11008,436,창원
2018-11-22,150,북부산,28898,576,부산
2018-11-22,158,전주,5768,232,전주
2018-11-22,159,서전주,5881,261,전주
2018-11-22,167,광주,16045,680,광주
2018-11-22,174,춘천,13381,387,춘천
2018-11-22,179,홍천,5727,192,홍천
2018-11-22,181,새말,2800,163,횡성
2018-11-22,182,둔내,1515,63,횡성
2018-11-22,183,면온,604,24,평창
2018-11-22,184,대관령,2225,86,평창
2018-11-22,186,속사,416,19,평창
2018-11-22,187,진부,1526,48,평창
2018-11-22,189,강릉,8070,308,강릉
2018-11-22,190,동서울,53300,3322,서울
2018-11-22,216,횡성,2798,123,횡성
2018-11-22,227,군산,4250,141,군산
2018-11-22,228,동군산,3507,167,군산
2018-11-22,244,서부산,24997,815,부산
2018-11-22,253,서서울,80370,3257,서울
2018-11-22,261,동광주,17491,507,광주
2018-11-22,267,주암송광사,2120,61,순천
2018-11-22,270,서순천,2430,77,순천
2018-11-22,271,순천,9546,276,순천
2018-11-22,272,광양,4795,188,광양
